"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WT01","WT02","WT08"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-09-22","3.13"," 1104","0.00",,,"79","101","56",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-09-23","5.82"," 2107","0.00",,,"77","96","57","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-09-24","10.51"," 2029","0.00",,,"70","86","53","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-09-25","7.83"," 2303","0.00",,,"69","82","55","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-09-26","5.82"," 2344","0.00",,,"69","85","52","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-09-27","5.37"," 2200","0.00",,,"70","88","51","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-09-28","10.51"," 2156","0.00",,,"71","85","57","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-09-29","7.16"," 0155","0.00",,,"69","82","55","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-09-30","4.47"," 2128","0.00",,,"70","87","52","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-10-01","9.17"," 1812","0.00",,,"68","81","55","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-10-02","7.16"," 1630","0.00",,,"65","82","48","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-10-03","8.95"," 2013","0.00",,,"66","82","50","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-10-04","8.05"," 0157","0.00",,,"67","80","54","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-10-05","4.25"," 1151","0.00",,,"69","86","51","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-10-06","5.14"," 1739","0.00",,,"73","91","54","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-10-07","5.37"," 1737","0.00",,,"69","86","52","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-10-08","8.95"," 1711","0.00",,,"71","85","56","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-10-09","8.50"," 2331","0.00",,,"67","79","55","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-10-10","15.43"," 1011","0.01",,,"67","79","55","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-10-11","4.25"," 1850","0.00",,,"62","82","42","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-10-12","10.51"," 1317","0.00",,,"66","85","46","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-10-13","6.04"," 0222","0.00",,,"65","84","46","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-10-14","3.58"," 1407","0.00",,,"66","84","47","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-10-15","6.26"," 2134","0.00",,,"60","79","41","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-10-16","3.58"," 1104","0.00",,,"64","82","45","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-10-17","2.46"," 1427","0.00",,,"67","84","49","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-10-18","5.59"," 1619","0.00",,,"65","84","45","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-10-19","5.14"," 1456","0.00",,,"69","84","54","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-10-20","5.59"," 1532","0.00",,,"70","91","48","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-10-21","2.68"," 2252","0.00",,,"70","89","50","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-10-22","8.50"," 1814","0.00",,,"68","82","54",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-10-23","14.09"," 1302","0.00",,,"67","86","47","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-10-24","4.03"," 1522","0.00",,,"65","86","44","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-10-25","4.70"," 1326","0.00",,,"70","93","47","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-10-26","4.47"," 1317","0.00",,,"70","91","48","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-10-27","1.34"," 2113","0.00",,,"69","90","48",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-10-28","4.70"," 2320","0.00",,,"68","87","48","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-10-29","8.72"," 1704","0.00",,,"66","80","52","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-10-30","5.82"," 1045","0.00",,,"52","64","40","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-10-31","6.71"," 0153","0.03",,,"47","56","38","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-11-01","4.70"," 1504","0.01",,,"48","62","34","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-11-02","10.07"," 1531","0.18",,,"49","60","38","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-11-03","6.26"," 0256","0.18",,,"47","56","38","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-11-04","2.91"," 1414","0.00",,,"46","59","32","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-11-05","3.58"," 1924","0.00",,,"52","61","43",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-11-06","4.03"," 2211","0.03",,,"49","60","37","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-11-07","2.46"," 0335","0.16",,,"56","63","49","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-11-08","11.18"," 1828","0.65",,,"58","67","48","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-11-09","8.05"," 1459","0.01",,,"55","63","47","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-11-10","8.72"," 1302","0.01",,,"55","65","44","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-11-11","4.25"," 1211","0.00",,,"53","66","40","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-11-12","5.82"," 1140","0.00",,,"56","72","40","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-11-13","5.82"," 0041","0.00",,,"56","65","46","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-11-14","9.84"," 1552","0.09",,,"55","60","50","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-11-15","8.50"," 1806","0.13",,,"49","55","43",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-11-16","5.82"," 2229","0.01",,,"49","59","38","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-11-17","7.38"," 0103","0.00",,,"53","61","45","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-11-18","2.01"," 1438","0.01",,,"49","60","38","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-11-19","3.58"," 2203","0.01",,,"54","65","43","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-11-20","4.92"," 0721","0.00",,,"52","60","44","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-11-21","7.61"," 1246","0.00",,,"49","58","39","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-11-22","15.21"," 1313","0.00",,,"46","55","36","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-11-23","4.25"," 1251","0.00",,,"42","56","27","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-11-24","3.13"," 1043","0.00",,,"44","57","31","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-11-25","3.58"," 2344","0.00",,,"44","57","30","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-11-26","5.82"," 1544","0.00",,,"46","60","32","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-11-27","4.25"," 0029","0.00",,,"42","55","28","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-11-28","6.93"," 2019","0.04",,,"49","54","43","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-11-29","9.62"," 1040","0.01",,,"51","55","46","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-11-30","4.70"," 2048","0.07",,,"52","55","48","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-12-01","3.80"," 1722","0.48",,,"53","56","49","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-12-02","4.25"," 0706","0.01",,,"55","60","49",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-12-03","5.59"," 1401","0.02",,,"56","63","48","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-12-04","4.47"," 1012","0.07",,,"49","52","45","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-12-05","6.71"," 1253","0.07",,,"56","61","50","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-12-06","12.53"," 1243","0.32",,,"58","61","54","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-12-07","9.40"," 1346","0.00",,,"52","62","42","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-12-08","7.38"," 1303","0.00",,,"46","56","36","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-12-09","6.71"," 2359","0.07",,,"46","51","40","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-12-10","14.76"," 0146","0.40",,,"54","59","49","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-12-11","5.59"," 1242","0.00",,,"47","54","40","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-12-12","9.62"," 2359","0.11",,,"47","51","42","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-12-13","14.76"," 2333","0.01",,,"54","60","48","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-12-14","4.92"," 0230","0.46",,,"48","57","39","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-12-15","4.92"," 0928","0.00",,,"45","54","36","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-12-16","5.37"," 1448","0.00",,,"44","53","34","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-12-17","4.25"," 0505","0.00",,,"46","55","36","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-12-18","4.03"," 0617","0.00",,,"48","59","37","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-12-19","5.14"," 1749","0.25",,,"46","54","38","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-12-20","6.04"," 1114","0.33",,,"50","52","47","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-12-21","5.37"," 0522","0.01",,,"51","59","42","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-12-22","4.47"," 1811","0.03",,,"46","52","39","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-12-23","10.96"," 1709","0.33",,,"51","55","46","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-12-24","17.45"," 0702","0.42",,,"53","55","50","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-12-25","6.26"," 0516","0.00",,,"46","53","38","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-12-26","3.36"," 0007","0.00",,,"42","51","33","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-12-27","2.01"," 1959","0.00",,,"40","50","29","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-12-28","5.14"," 2352","0.00",,,"38","46","30","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-12-29","30.20"," 1435","1.29",,,"46","49","43","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-12-30","8.28"," 2357","0.00",,,"48","53","43","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2003-12-31","7.83"," 1521","0.00",,,"48","54","42","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-01-01","18.79"," 1010","0.93",,,"47","51","43","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-01-02","9.17"," 1241","0.06",,,"43","49","36","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-01-03","3.80"," 0036","0.00",,,"39","48","29","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-01-04","5.14"," 1934","0.00",,,"40","49","30","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-01-05","4.70"," 0335","0.00",,,"41","49","33","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-01-06","3.58"," 0523","0.19",,,"44","48","40","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-01-07","6.04"," 0111","0.14",,,"49","54","44","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-01-08","6.93"," 1518","0.04",,,"51","56","45","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-01-09","5.14"," 2236","0.16",,,"47","53","41","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-01-10","8.05"," 0420","0.01",,,"52","59","45","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-01-11","4.92"," 2026","0.00",,,"53","61","45","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-01-12","4.03"," 2026","0.00",,,"49","50","47","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-01-13","2.91"," 1634","0.01",,,"46","48","44","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-01-14","2.46"," 1404","0.02",,,"45","46","43","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-01-15","3.80"," 2043","0.00",,,"48","52","43","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-01-16","2.68"," 1129","0.00",,,"47","50","44","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-01-17","2.68"," 2137","0.00",,,"48","49","46","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-01-18","3.13"," 1148","0.00",,,"46","52","40","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-01-19","3.58"," 1920","0.00",,,"43","49","36","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-01-20","3.58"," 1119","0.00",,,"48","55","40","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-01-21","3.80"," 1612","0.00",,,"47","61","32","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-01-22","2.68"," 0224","0.00",,,"43","54","31","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-01-23","2.68"," 1230","0.00",,,"40","49","31","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-01-24","2.24"," 2003","0.03",,,"48","51","44",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-01-25","8.72"," 1323","0.01",,,"46","54","38","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-01-26","6.26"," 2354","0.00",,,"44","51","37","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-01-27","12.53"," 0955","0.24",,,"50","53","46","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-01-28","5.37"," 0246","0.00",,,"48","54","41","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-01-29","4.70"," 2357","0.01",,,"46","53","38","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-01-30","7.61"," 1012","0.05",,,"50","56","43","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-01-31","12.30"," 1144","0.00",,,"47","56","38","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-02-01","6.04"," 1631","0.00",,,"47","53","40","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-02-02","12.08"," 0708","0.75",,,"48","52","44","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-02-03","9.62"," 0900","0.10",,,"48","51","45","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-02-04","7.61"," 1607","0.01",,,"48","57","39","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-02-05","5.14"," 1311","0.00",,,"47","59","35","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-02-06","7.61"," 1226","0.14",,,"49","59","39","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-02-07","8.72"," 1318","0.01",,,"45","56","34","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-02-08","5.82"," 0000","0.00",,,"46","58","33","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-02-09","13.42"," 1619","0.00",,,"48","62","33","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-02-10","7.38"," 0420","0.00",,,"49","60","37","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-02-11","2.24"," 2356","0.00",,,"36","60","12",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-02-12","1.79"," 1606","0.00",,,"49","63","34","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-02-13","5.37"," 1508","0.02",,,"47","56","38","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-02-14","4.92"," 0007","0.01",,,"51","61","40","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-02-15","4.25"," 1655","0.08",,,"53","61","44","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-02-16","18.57"," 1213","0.73",,,"56","60","51","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-02-17","15.43"," 1407","0.85",,,"60","64","55","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-02-18","9.40"," 0414","1.31",,,"55","63","46","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-02-19","5.82"," 1824","0.00",,,"49","57","40","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-02-20","4.25"," 0925","0.00",,,"51","57","45","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-02-21","4.25"," 1226","0.00",,,"53","56","49","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-02-22","4.47"," 1417","0.12",,,"52","56","47","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-02-23","7.61"," 2124","0.01",,,"52","59","44","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-02-24","11.18"," 0913","0.09",,,"55","60","50","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-02-25","23.26"," 0926","2.52",,,"54","57","50","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-02-26","12.97"," 0008","0.28",,,"49","55","43","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-02-27","5.37"," 0044","0.00",,,"47","55","39","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-02-28","6.71"," 1350","0.00",,,"49","60","37","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-02-29","10.51"," 2133","0.01",,,"49","57","41","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-03-01","12.30"," 1952","0.44",,,"49","53","45",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-03-02","17.00"," 1426","0.01",,,"51","63","38",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-03-03","6.49"," 0020","0.00",,,"49","57","40",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-03-04","10.51"," 0859","0.00",,,"55","66","43",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-03-05","4.70"," 2126","0.00",,,"51","63","39",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-03-06","5.82"," 1505","0.00",,,"56","66","45",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-03-07","2.68"," 1523","0.01",,,"56","70","42",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-03-08","2.91"," 1414","0.01",,,"60","76","44",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-03-09","6.04"," 2359","0.00",,,"63","77","48",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-03-10","16.33"," 1309","0.00",,,"65","77","53",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-03-11","4.25"," 0118","0.00",,,"60","77","42",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-03-12","4.92"," 2345","0.00",,,"63","78","47",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-03-13","4.25"," 0358","0.00",,,"63","78","47",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-03-14","4.03"," 1340","0.00",,,"65","80","50",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-03-15","12.30"," 1534","0.00",,,"66","80","51",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-03-16","10.96"," 1201","0.00",,,"66","82","50",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-03-17","3.58"," 1127","0.00",,,"63","81","45",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-03-18","6.26"," 1611","0.00",,,"65","81","49","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-03-19","5.59"," 0741","0.00",,,"63","78","48","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-03-20","4.92"," 1058","0.00",,,"65","82","47","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-03-21","5.59"," 1637","0.00",,,"63","78","48","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-03-22","10.29"," 2210","0.00",,,"63","74","51","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-03-23","8.05"," 0122","0.00",,,"60","70","50","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-03-24","8.05"," 1752","0.00",,,"60","71","48","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-03-25","11.86"," 1700","0.25",,,"53","58","47","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-03-26","8.05"," 1221","0.01",,,"50","60","40","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-03-27","9.17"," 1555","0.00",,,"58","66","50","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-03-28","2.91"," 1232","0.00",,,"59","74","43","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-03-29","6.26"," 2301","0.00",,,"64","79","48","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-03-30","6.93"," 0112","0.00",,,"57","65","49","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-03-31","6.49"," 1100","0.00",,,"57","69","44","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-04-01","18.34"," 1306","0.00",,,"57","70","43","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-04-02","16.11"," 0116","0.00",,,"62","75","49","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-04-03","8.72"," 2252","0.00",,,"63","76","49","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-04-04","11.86"," 1749","0.00",,,"58","68","48","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-04-05","8.05"," 2206","0.00",,,"55","65","45","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-04-06","5.59"," 1422","0.00",,,"56","68","43","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-04-07","4.92"," 1441","0.00",,,"61","81","41","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-04-08","5.14"," 2050","0.00",,,"63","81","44","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-04-09","4.70"," 1551","0.00",,,"65","86","44","    0",,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2004-04-10","9.17"," 1359","0.00",,,"67","88","45","    0",,,
